# Active Comparator sample data v0.1
# nodes: 1000
# offer rows: 5000
node_id	item	seller	status	posted	title	ask_price	min_bid	location	quality	availability	condition	risk	cvu
ACT0240_STANDARD_OPTION	ACT0240-02	Prairie Value Co.	Posted	20d	Standard Option Offer 2	2255	2118	Red Deer	88	67	Unknown	Unknown	59
ACT0240_STANDARD_OPTION	ACT0240-03	Red Deer Market	FS	1d	Standard Option Offer 3	6626	5923	Provincial	68	98	Unknown	Medium	51
ACT0240_STANDARD_OPTION	ACT0240-04	Prairie Value Co.	Watch	12d	Standard Option Offer 4	5638	5282	Provincial	88	87	Excellent	Medium	58
ACT0240_STANDARD_OPTION	ACT0240-05	Verified Local	Available	18d	Standard Option Offer 5	1389	1252	Online	54	64	Fair	High	45
ACT0241_PREMIUM_OPTION	ACT0241-01	North Star Supply	Watch	1d	Premium Option Offer 1	7358	6483	National	57	55	New	Unknown	40
ACT0241_PREMIUM_OPTION	ACT0241-02	Verified Local	Available	21d	Premium Option Offer 2	2022	1938	Calgary Region	82	44	Excellent	Unknown	61
ACT0241_PREMIUM_OPTION	ACT0241-03	Central Listings	Available	11d	Premium Option Offer 3	4167	3560	Springbrook	80	48	Good	High	43
ACT0241_PREMIUM_OPTION	ACT0241-04	Red Deer Market	Watch	16d	Premium Option Offer 4	3287	3109	Online	53	38	Good	Medium	40
ACT0241_PREMIUM_OPTION	ACT0241-05	Red Deer Market	Watch	2d	Premium Option Offer 5	8444	7500	Online	77	49	Good	High	35
ACT0242_LOCAL_PROVIDER	ACT0242-01	Verified Local	Available	21d	Local Provider Offer 1	3035	2843	Municipal	92	98	Excellent	Unknown	74
ACT0242_LOCAL_PROVIDER	ACT0242-02	Regional Exchange	Available	1d	Local Provider Offer 2	5446	4909	Central Alberta	95	95	Excellent	Low	80
ACT0242_LOCAL_PROVIDER	ACT0242-03	Open Offer Ltd.	Limited	20d	Local Provider Offer 3	5724	5243	Central Alberta	62	86	Unknown	Unknown	47
ACT0242_LOCAL_PROVIDER	ACT0242-04	Prairie Value Co.	FS	17d	Local Provider Offer 4	2551	2234	Springbrook	92	66	Excellent	High	55
ACT0242_LOCAL_PROVIDER	ACT0242-05	Central Listings	Posted	0d	Local Provider Offer 5	1926	1595	Springbrook	60	82	Unknown	Low	64
ACT0243_REGIONAL_PROVIDER	ACT0243-01	Regional Exchange	Limited	18d	Regional Provider Offer 1	7726	6950	Municipal	92	50	Unknown	Low	56
ACT0243_REGIONAL_PROVIDER	ACT0243-02	Regional Exchange	Available	0d	Regional Provider Offer 2	3539	3361	Online	94	48	New	Low	69
ACT0243_REGIONAL_PROVIDER	ACT0243-03	Prairie Value Co.	Watch	11d	Regional Provider Offer 3	208	173	Municipal	56	55	Good	Low	63
ACT0243_REGIONAL_PROVIDER	ACT0243-04	Central Listings	Available	20d	Regional Provider Offer 4	7042	6454	Edmonton Region	93	90	New	High	53
ACT0243_REGIONAL_PROVIDER	ACT0243-05	Prairie Value Co.	Available	1d	Regional Provider Offer 5	2082	1845	Municipal	78	36	Unknown	High	44
ACT0244_ONLINE_PROVIDER	ACT0244-01	Atlas Services	FS	8d	Online Provider Offer 1	3887	3663	Calgary Region	60	84	Unknown	High	46
ACT0244_ONLINE_PROVIDER	ACT0244-02	Atlas Services	Posted	11d	Online Provider Offer 2	7860	6863	Provincial	91	51	Good	Medium	53
ACT0244_ONLINE_PROVIDER	ACT0244-03	Quality Source	Posted	7d	Online Provider Offer 3	4749	4392	Red Deer	51	90	Fair	Unknown	46
ACT0244_ONLINE_PROVIDER	ACT0244-04	Quality Source	Posted	1d	Online Provider Offer 4	4805	4444	Online	86	36	Fair	High	38
ACT0244_ONLINE_PROVIDER	ACT0244-05	Open Offer Ltd.	Limited	3d	Online Provider Offer 5	6424	5693	Edmonton Region	92	84	New	Medium	61
ACT0245_EMERGENCY_OPTION	ACT0245-01	Prairie Value Co.	Available	8d	Emergency Option Offer 1	1792	1534	Edmonton Region	85	81	Excellent	Low	74
ACT0245_EMERGENCY_OPTION	ACT0245-02	Budget Direct	Posted	3d	Emergency Option Offer 2	655	558	Springbrook	45	77	Unknown	Low	65
ACT0245_EMERGENCY_OPTION	ACT0245-03	Red Deer Market	Watch	20d	Emergency Option Offer 3	5259	4770	Municipal	84	74	Fair	High	49
ACT0245_EMERGENCY_OPTION	ACT0245-04	Central Listings	Posted	1d	Emergency Option Offer 4	7902	7218	Central Alberta	79	71	Fair	Low	58
ACT0245_EMERGENCY_OPTION	ACT0245-05	Red Deer Market	Watch	5d	Emergency Option Offer 5	3294	3088	Provincial	50	61	Unknown	Low	57
ACT0246_VERIFIED_PROVIDER	ACT0246-01	Open Offer Ltd.	Limited	19d	Verified Provider Offer 1	4094	3453	Central Alberta	93	96	Good	Unknown	65
ACT0246_VERIFIED_PROVIDER	ACT0246-02	Quality Source	Limited	20d	Verified Provider Offer 2	2432	2123	Springbrook	89	42	New	Medium	60
ACT0246_VERIFIED_PROVIDER	ACT0246-03	Regional Exchange	Posted	5d	Verified Provider Offer 3	1264	1061	Online	66	95	Good	High	61
ACT0246_VERIFIED_PROVIDER	ACT0246-04	Atlas Services	Watch	8d	Verified Provider Offer 4	4075	3361	Municipal	70	36	Fair	Unknown	45
ACT0246_VERIFIED_PROVIDER	ACT0246-05	Verified Local	Limited	16d	Verified Provider Offer 5	4110	3936	Red Deer	49	65	New	Unknown	45
ACT0256_CEREMONY	ACT0256-01	Atlas Services	Posted	5d	Ceremony Offer 1	2195	2080	Provincial	82	45	Excellent	Unknown	61
ACT0256_CEREMONY	ACT0256-02	Open Offer Ltd.	FS	7d	Ceremony Offer 2	8301	6938	Municipal	90	83	Fair	Unknown	61
ACT0256_CEREMONY	ACT0256-03	North Star Supply	FS	0d	Ceremony Offer 3	260	239	Central Alberta	60	94	Unknown	Medium	66
ACT0256_CEREMONY	ACT0256-04	Verified Local	Available	5d	Ceremony Offer 4	7373	6337	Calgary Region	79	70	Good	Medium	45
ACT0256_CEREMONY	ACT0256-05	North Star Supply	Posted	2d	Ceremony Offer 5	1922	1705	National	94	66	Excellent	Medium	66
ACT0248_BUDGET_OPTION	ACT0248-01	Quality Source	Available	1d	Budget Option Offer 1	8208	6846	Springbrook	53	44	New	High	35
ACT0248_BUDGET_OPTION	ACT0248-02	Budget Direct	FS	11d	Budget Option Offer 2	8090	6958	National	55	74	Excellent	Unknown	41
ACT0248_BUDGET_OPTION	ACT0248-03	Central Listings	Available	0d	Budget Option Offer 3	5816	5141	Calgary Region	60	91	Good	Low	59
ACT0248_BUDGET_OPTION	ACT0248-04	Prairie Value Co.	Posted	13d	Budget Option Offer 4	6423	5845	Edmonton Region	87	59	Unknown	Unknown	50
ACT0248_BUDGET_OPTION	ACT0248-05	North Star Supply	Posted	5d	Budget Option Offer 5	1848	1588	Springbrook	79	61	New	High	55
ACT0249_STANDARD_OPTION	ACT0249-01	Central Listings	Watch	19d	Standard Option Offer 1	712	676	Calgary Region	91	86	New	Unknown	77
ACT0249_STANDARD_OPTION	ACT0249-02	Open Offer Ltd.	Watch	21d	Standard Option Offer 2	1387	1323	Municipal	57	84	Fair	Unknown	55
ACT0249_STANDARD_OPTION	ACT0249-03	Red Deer Market	Available	20d	Standard Option Offer 3	606	554	Municipal	77	64	Good	High	49
ACT0249_STANDARD_OPTION	ACT0249-04	Red Deer Market	Available	1d	Standard Option Offer 4	4903	4073	Online	84	84	Excellent	Unknown	57
ACT0249_STANDARD_OPTION	ACT0249-05	Budget Direct	Watch	0d	Standard Option Offer 5	7568	6365	Municipal	45	48	New	Medium	35
ACT0250_PREMIUM_OPTION	ACT0250-01	Atlas Services	Available	10d	Premium Option Offer 1	345	309	Edmonton Region	79	91	New	Medium	72
ACT0250_PREMIUM_OPTION	ACT0250-02	Red Deer Market	Limited	3d	Premium Option Offer 2	549	477	Springbrook	45	81	Excellent	Medium	52
ACT0250_PREMIUM_OPTION	ACT0250-03	Central Listings	Available	21d	Premium Option Offer 3	7234	6925	Provincial	53	39	Unknown	Medium	38
ACT0250_PREMIUM_OPTION	ACT0250-04	Verified Local	Posted	18d	Premium Option Offer 4	5890	5089	Provincial	95	68	Excellent	Low	70
ACT0250_PREMIUM_OPTION	ACT0250-05	North Star Supply	Available	2d	Premium Option Offer 5	4713	4307	National	78	45	Unknown	Unknown	53
ACT0251_LOCAL_PROVIDER	ACT0251-01	Open Offer Ltd.	Posted	21d	Local Provider Offer 1	588	485	Edmonton Region	70	40	New	Medium	49
ACT0251_LOCAL_PROVIDER	ACT0251-02	Red Deer Market	Limited	17d	Local Provider Offer 2	2046	1823	Calgary Region	79	35	Unknown	High	40
ACT0251_LOCAL_PROVIDER	ACT0251-03	Quality Source	FS	13d	Local Provider Offer 3	7946	6967	Calgary Region	59	77	Unknown	High	40
ACT0251_LOCAL_PROVIDER	ACT0251-04	North Star Supply	Posted	13d	Local Provider Offer 4	6044	5285	National	87	83	Fair	Low	70
ACT0251_LOCAL_PROVIDER	ACT0251-05	Prairie Value Co.	Limited	9d	Local Provider Offer 5	2067	1918	Calgary Region	86	44	Unknown	Medium	55
ACT0252_REGIONAL_PROVIDER	ACT0252-01	Verified Local	Available	3d	Regional Provider Offer 1	6787	5727	Calgary Region	56	42	Good	Low	52
ACT0252_REGIONAL_PROVIDER	ACT0252-02	Prairie Value Co.	FS	17d	Regional Provider Offer 2	3338	3058	Springbrook	87	53	Excellent	Unknown	57
ACT0252_REGIONAL_PROVIDER	ACT0252-03	Open Offer Ltd.	FS	5d	Regional Provider Offer 3	1624	1385	Provincial	61	57	New	Low	65
ACT0252_REGIONAL_PROVIDER	ACT0252-04	Central Listings	Available	4d	Regional Provider Offer 4	1289	1073	Calgary Region	47	98	Good	Unknown	58
ACT0252_REGIONAL_PROVIDER	ACT0252-05	Open Offer Ltd.	Available	15d	Regional Provider Offer 5	4558	4171	Municipal	82	76	Fair	Medium	56
ACT0253_ONLINE_PROVIDER	ACT0253-01	Central Listings	Watch	9d	Online Provider Offer 1	5575	5080	Red Deer	64	69	Good	Unknown	51
ACT0253_ONLINE_PROVIDER	ACT0253-02	Verified Local	Watch	14d	Online Provider Offer 2	7398	6969	Online	80	75	Unknown	High	49
ACT0253_ONLINE_PROVIDER	ACT0253-03	Central Listings	FS	5d	Online Provider Offer 3	5341	4921	Red Deer	95	97	Fair	Medium	66
ACT0253_ONLINE_PROVIDER	ACT0253-04	Regional Exchange	FS	8d	Online Provider Offer 4	6171	5708	Edmonton Region	83	53	Unknown	Unknown	49
ACT0253_ONLINE_PROVIDER	ACT0253-05	North Star Supply	Limited	15d	Online Provider Offer 5	8037	7030	Calgary Region	78	68	Fair	Low	61
ACT0254_EMERGENCY_OPTION	ACT0254-01	Open Offer Ltd.	Limited	5d	Emergency Option Offer 1	7968	7624	Red Deer	49	91	Fair	Medium	48
ACT0254_EMERGENCY_OPTION	ACT0254-02	Red Deer Market	Watch	18d	Emergency Option Offer 2	1996	1805	Municipal	64	52	Fair	High	41
ACT0254_EMERGENCY_OPTION	ACT0254-03	Prairie Value Co.	Watch	2d	Emergency Option Offer 3	5775	5333	Central Alberta	69	75	Excellent	High	38
ACT0254_EMERGENCY_OPTION	ACT0254-04	North Star Supply	Watch	5d	Emergency Option Offer 4	4214	3827	Red Deer	46	59	Excellent	Low	48
ACT0254_EMERGENCY_OPTION	ACT0254-05	Verified Local	Available	21d	Emergency Option Offer 5	5651	5163	Edmonton Region	46	94	Unknown	Medium	46
ACT0255_VERIFIED_PROVIDER	ACT0255-01	Atlas Services	Watch	20d	Verified Provider Offer 1	5937	5325	Red Deer	55	85	New	Medium	53
ACT0255_VERIFIED_PROVIDER	ACT0255-02	Verified Local	FS	17d	Verified Provider Offer 2	3466	2875	Provincial	87	99	Excellent	Low	82
ACT0255_VERIFIED_PROVIDER	ACT0255-03	Central Listings	Limited	20d	Verified Provider Offer 3	3721	3201	Online	47	100	Good	Unknown	56
ACT0255_VERIFIED_PROVIDER	ACT0255-04	Regional Exchange	Watch	1d	Verified Provider Offer 4	2382	1992	Municipal	45	66	Fair	Medium	46
ACT0255_VERIFIED_PROVIDER	ACT0255-05	North Star Supply	Watch	9d	Verified Provider Offer 5	4139	3421	Edmonton Region	53	45	Unknown	Low	53
ACT0265_TEXTS_MEDIA	ACT0265-01	Quality Source	Available	0d	Texts / Media Offer 1	7639	6987	Calgary Region	70	63	Excellent	Unknown	40
ACT0265_TEXTS_MEDIA	ACT0265-02	Red Deer Market	Watch	12d	Texts / Media Offer 2	7466	6291	Central Alberta	72	89	Unknown	High	50
ACT0265_TEXTS_MEDIA	ACT0265-03	Open Offer Ltd.	FS	13d	Texts / Media Offer 3	4136	3546	Red Deer	67	55	Unknown	Low	54
ACT0265_TEXTS_MEDIA	ACT0265-04	Prairie Value Co.	Limited	19d	Texts / Media Offer 4	2097	1890	Central Alberta	87	83	Excellent	Low	79
ACT0265_TEXTS_MEDIA	ACT0265-05	Regional Exchange	Watch	15d	Texts / Media Offer 5	5678	5185	Red Deer	57	42	Fair	High	35
ACT0257_BUDGET_OPTION	ACT0257-01	Central Listings	Posted	8d	Budget Option Offer 1	7027	5791	Municipal	66	75	Excellent	Low	63
ACT0257_BUDGET_OPTION	ACT0257-02	Atlas Services	Available	21d	Budget Option Offer 2	5192	4748	Online	91	56	Fair	Low	68
ACT0257_BUDGET_OPTION	ACT0257-03	Budget Direct	Posted	12d	Budget Option Offer 3	6075	5076	Calgary Region	74	52	Good	Medium	44
ACT0257_BUDGET_OPTION	ACT0257-04	Atlas Services	FS	5d	Budget Option Offer 4	538	484	Red Deer	56	78	Good	Medium	58
ACT0257_BUDGET_OPTION	ACT0257-05	Regional Exchange	FS	19d	Budget Option Offer 5	7500	6393	Provincial	58	41	New	Low	49
ACT0258_STANDARD_OPTION	ACT0258-01	Budget Direct	Watch	4d	Standard Option Offer 1	4151	3902	National	65	96	Excellent	Unknown	55
ACT0258_STANDARD_OPTION	ACT0258-02	Regional Exchange	Limited	21d	Standard Option Offer 2	1671	1460	National	54	77	Fair	High	45
ACT0258_STANDARD_OPTION	ACT0258-03	Regional Exchange	Posted	6d	Standard Option Offer 3	4915	4329	Central Alberta	45	63	Good	High	38
ACT0258_STANDARD_OPTION	ACT0258-04	Red Deer Market	Posted	6d	Standard Option Offer 4	4561	3987	Springbrook	55	77	Fair	High	41
ACT0258_STANDARD_OPTION	ACT0258-05	Budget Direct	Available	7d	Standard Option Offer 5	1374	1167	Municipal	48	92	Fair	Medium	58
ACT0259_PREMIUM_OPTION	ACT0259-01	Verified Local	FS	18d	Premium Option Offer 1	7022	6443	Provincial	73	66	Excellent	Low	56
ACT0259_PREMIUM_OPTION	ACT0259-02	Budget Direct	FS	20d	Premium Option Offer 2	1561	1411	Springbrook	45	97	Unknown	Low	62
ACT0259_PREMIUM_OPTION	ACT0259-03	Atlas Services	Watch	21d	Premium Option Offer 3	4359	4069	Calgary Region	71	62	Fair	Unknown	49
ACT0259_PREMIUM_OPTION	ACT0259-04	Prairie Value Co.	FS	10d	Premium Option Offer 4	2950	2447	Springbrook	69	80	Excellent	Low	72
ACT0259_PREMIUM_OPTION	ACT0259-05	Budget Direct	Watch	14d	Premium Option Offer 5	7243	6945	Municipal	65	45	New	Medium	37
ACT0260_LOCAL_PROVIDER	ACT0260-01	North Star Supply	Limited	20d	Local Provider Offer 1	1300	1247	Municipal	82	44	Unknown	High	45
ACT0260_LOCAL_PROVIDER	ACT0260-02	Verified Local	Posted	1d	Local Provider Offer 2	3896	3203	Central Alberta	62	98	Good	Low	68
ACT0260_LOCAL_PROVIDER	ACT0260-03	Quality Source	Watch	0d	Local Provider Offer 3	1645	1387	Red Deer	64	96	Unknown	Low	68
ACT0260_LOCAL_PROVIDER	ACT0260-04	Regional Exchange	FS	21d	Local Provider Offer 4	3559	2942	Online	67	67	Good	High	44
ACT0260_LOCAL_PROVIDER	ACT0260-05	Verified Local	Limited	17d	Local Provider Offer 5	4759	4147	Edmonton Region	49	92	Excellent	Low	66
ACT0261_REGIONAL_PROVIDER	ACT0261-01	Regional Exchange	FS	2d	Regional Provider Offer 1	574	517	Municipal	73	40	Fair	High	41
ACT0261_REGIONAL_PROVIDER	ACT0261-02	Budget Direct	Limited	18d	Regional Provider Offer 2	3748	3582	Calgary Region	82	67	Unknown	High	48
ACT0261_REGIONAL_PROVIDER	ACT0261-03	Verified Local	FS	7d	Regional Provider Offer 3	5377	5117	Municipal	64	39	New	Unknown	36
ACT0261_REGIONAL_PROVIDER	ACT0261-04	Quality Source	FS	10d	Regional Provider Offer 4	409	363	National	45	78	New	Medium	52
ACT0261_REGIONAL_PROVIDER	ACT0261-05	Budget Direct	FS	19d	Regional Provider Offer 5	3185	2699	Online	55	63	New	Unknown	51
ACT0262_ONLINE_PROVIDER	ACT0262-01	Atlas Services	Posted	1d	Online Provider Offer 1	781	726	Springbrook	57	84	New	Medium	63
ACT0262_ONLINE_PROVIDER	ACT0262-02	Central Listings	Watch	10d	Online Provider Offer 2	4130	3618	Edmonton Region	60	58	Fair	Unknown	43
ACT0262_ONLINE_PROVIDER	ACT0262-03	Quality Source	Posted	17d	Online Provider Offer 3	4577	3942	Calgary Region	96	42	Excellent	High	45
ACT0262_ONLINE_PROVIDER	ACT0262-04	Quality Source	Posted	10d	Online Provider Offer 4	2028	1669	Edmonton Region	73	51	Good	Low	68
ACT0262_ONLINE_PROVIDER	ACT0262-05	North Star Supply	Limited	4d	Online Provider Offer 5	892	849	National	73	40	Fair	Low	60
ACT0263_EMERGENCY_OPTION	ACT0263-01	North Star Supply	Limited	9d	Emergency Option Offer 1	3625	3196	Municipal	58	71	Good	Unknown	50
ACT0263_EMERGENCY_OPTION	ACT0263-02	Verified Local	Available	13d	Emergency Option Offer 2	6165	5269	Springbrook	46	83	Excellent	Unknown	48
ACT0263_EMERGENCY_OPTION	ACT0263-03	Verified Local	Limited	12d	Emergency Option Offer 3	8021	7116	Red Deer	73	85	Excellent	Low	59
ACT0263_EMERGENCY_OPTION	ACT0263-04	Central Listings	FS	12d	Emergency Option Offer 4	7068	6251	Edmonton Region	82	53	New	Unknown	53
ACT0263_EMERGENCY_OPTION	ACT0263-05	Prairie Value Co.	Posted	13d	Emergency Option Offer 5	7485	7045	Red Deer	65	66	Good	Medium	43
ACT0264_VERIFIED_PROVIDER	ACT0264-01	Verified Local	Watch	2d	Verified Provider Offer 1	971	895	Municipal	63	42	New	Low	66
ACT0264_VERIFIED_PROVIDER	ACT0264-02	Prairie Value Co.	Watch	12d	Verified Provider Offer 2	2399	2142	Provincial	60	43	Excellent	Unknown	51
ACT0264_VERIFIED_PROVIDER	ACT0264-03	Red Deer Market	FS	20d	Verified Provider Offer 3	3762	3421	Online	94	73	Unknown	Low	75
ACT0264_VERIFIED_PROVIDER	ACT0264-04	Atlas Services	Watch	11d	Verified Provider Offer 4	2614	2151	Red Deer	63	92	Unknown	Medium	61
ACT0264_VERIFIED_PROVIDER	ACT0264-05	Budget Direct	Limited	13d	Verified Provider Offer 5	2711	2234	Online	70	43	Excellent	Medium	48
ACT0274_SUPPORT_SERVICES	ACT0274-01	Red Deer Market	Available	1d	Support Services Offer 1	870	735	Edmonton Region	58	83	Unknown	Unknown	59
ACT0274_SUPPORT_SERVICES	ACT0274-02	Red Deer Market	Limited	3d	Support Services Offer 2	972	840	Provincial	47	72	Good	Medium	52
ACT0274_SUPPORT_SERVICES	ACT0274-03	Open Offer Ltd.	Watch	15d	Support Services Offer 3	7461	6827	National	85	40	Unknown	High	39
ACT0274_SUPPORT_SERVICES	ACT0274-04	Regional Exchange	FS	6d	Support Services Offer 4	3270	3074	Red Deer	53	37	Excellent	Unknown	36
ACT0274_SUPPORT_SERVICES	ACT0274-05	Regional Exchange	Watch	20d	Support Services Offer 5	2655	2299	Provincial	82	41	Excellent	Medium	54
ACT0266_BUDGET_OPTION	ACT0266-01	Quality Source	Watch	21d	Budget Option Offer 1	6528	6144	Municipal	46	92	Unknown	High	36
ACT0266_BUDGET_OPTION	ACT0266-02	Atlas Services	Posted	9d	Budget Option Offer 2	3580	2971	Provincial	60	38	Good	Unknown	44
ACT0266_BUDGET_OPTION	ACT0266-03	North Star Supply	Available	19d	Budget Option Offer 3	6122	5405	Calgary Region	71	50	New	Medium	41
ACT0266_BUDGET_OPTION	ACT0266-04	Red Deer Market	Watch	8d	Budget Option Offer 4	1213	1062	Municipal	91	90	Fair	Medium	75
ACT0266_BUDGET_OPTION	ACT0266-05	Verified Local	Watch	2d	Budget Option Offer 5	4591	4362	Municipal	81	70	Good	Low	67
ACT0267_STANDARD_OPTION	ACT0267-01	Quality Source	Limited	18d	Standard Option Offer 1	2796	2462	Provincial	50	39	Unknown	Low	55
ACT0267_STANDARD_OPTION	ACT0267-02	Open Offer Ltd.	Limited	11d	Standard Option Offer 2	1393	1255	Online	60	47	New	Low	56
ACT0267_STANDARD_OPTION	ACT0267-03	Red Deer Market	FS	11d	Standard Option Offer 3	7023	6017	Calgary Region	56	88	New	High	42
ACT0267_STANDARD_OPTION	ACT0267-04	Open Offer Ltd.	Limited	12d	Standard Option Offer 4	2481	2098	Edmonton Region	55	41	Unknown	Low	60
ACT0267_STANDARD_OPTION	ACT0267-05	Regional Exchange	FS	14d	Standard Option Offer 5	6770	6454	Municipal	93	66	Unknown	Medium	51
ACT0268_PREMIUM_OPTION	ACT0268-01	North Star Supply	Limited	7d	Premium Option Offer 1	4037	3845	Springbrook	84	53	Fair	Unknown	60
ACT0268_PREMIUM_OPTION	ACT0268-02	Central Listings	Watch	13d	Premium Option Offer 2	7180	6045	Edmonton Region	68	92	Good	Medium	56
ACT0268_PREMIUM_OPTION	ACT0268-03	Central Listings	Limited	14d	Premium Option Offer 3	6487	5568	National	45	73	Fair	Low	50
ACT0268_PREMIUM_OPTION	ACT0268-04	Prairie Value Co.	FS	12d	Premium Option Offer 4	4116	3572	Central Alberta	45	59	Fair	Medium	40
ACT0268_PREMIUM_OPTION	ACT0268-05	Verified Local	Limited	2d	Premium Option Offer 5	540	450	Edmonton Region	70	96	Unknown	Low	78
ACT0269_LOCAL_PROVIDER	ACT0269-01	Red Deer Market	Posted	9d	Local Provider Offer 1	7202	6205	Calgary Region	73	85	New	Unknown	57
ACT0269_LOCAL_PROVIDER	ACT0269-02	Prairie Value Co.	Available	7d	Local Provider Offer 2	723	620	Red Deer	58	37	Unknown	High	37
ACT0269_LOCAL_PROVIDER	ACT0269-03	Regional Exchange	Posted	13d	Local Provider Offer 3	7567	6543	Central Alberta	79	64	Excellent	Unknown	49
ACT0269_LOCAL_PROVIDER	ACT0269-04	Verified Local	Limited	14d	Local Provider Offer 4	3651	3148	Municipal	83	67	Good	Low	64
ACT0269_LOCAL_PROVIDER	ACT0269-05	Atlas Services	Limited	5d	Local Provider Offer 5	1556	1459	Calgary Region	60	65	Unknown	Unknown	49
ACT0270_REGIONAL_PROVIDER	ACT0270-01	Budget Direct	FS	15d	Regional Provider Offer 1	6441	5750	National	53	42	Excellent	High	35
ACT0270_REGIONAL_PROVIDER	ACT0270-02	Red Deer Market	FS	3d	Regional Provider Offer 2	551	483	Calgary Region	80	65	Unknown	Medium	64
ACT0270_REGIONAL_PROVIDER	ACT0270-03	Budget Direct	Posted	10d	Regional Provider Offer 3	177	147	National	48	62	Unknown	Unknown	49
ACT0270_REGIONAL_PROVIDER	ACT0270-04	Red Deer Market	Posted	20d	Regional Provider Offer 4	3842	3193	Central Alberta	90	39	Excellent	Unknown	54
ACT0270_REGIONAL_PROVIDER	ACT0270-05	Regional Exchange	Posted	21d	Regional Provider Offer 5	1009	896	Online	92	46	New	Unknown	60
ACT0271_ONLINE_PROVIDER	ACT0271-01	Open Offer Ltd.	Limited	15d	Online Provider Offer 1	1585	1466	Online	59	86	New	Low	74
ACT0271_ONLINE_PROVIDER	ACT0271-02	Atlas Services	Limited	13d	Online Provider Offer 2	1361	1244	National	49	55	Excellent	Low	61
ACT0271_ONLINE_PROVIDER	ACT0271-03	Central Listings	FS	4d	Online Provider Offer 3	6225	5654	Online	95	92	Excellent	Medium	59
ACT0271_ONLINE_PROVIDER	ACT0271-04	Open Offer Ltd.	Limited	10d	Online Provider Offer 4	1201	1134	Provincial	52	64	Unknown	High	46
ACT0271_ONLINE_PROVIDER	ACT0271-05	Prairie Value Co.	Available	0d	Online Provider Offer 5	7383	6933	Springbrook	51	70	Good	Low	49
ACT0272_EMERGENCY_OPTION	ACT0272-01	North Star Supply	Watch	3d	Emergency Option Offer 1	3141	2934	Online	88	56	New	Low	64
ACT0272_EMERGENCY_OPTION	ACT0272-02	Prairie Value Co.	Watch	18d	Emergency Option Offer 2	2187	2062	Red Deer	51	72	Excellent	Unknown	46
ACT0272_EMERGENCY_OPTION	ACT0272-03	Verified Local	FS	9d	Emergency Option Offer 3	6103	5045	Municipal	78	56	Excellent	High	46
ACT0272_EMERGENCY_OPTION	ACT0272-04	Atlas Services	Watch	3d	Emergency Option Offer 4	7122	6409	Provincial	56	96	Good	Medium	45
ACT0272_EMERGENCY_OPTION	ACT0272-05	Regional Exchange	Available	18d	Emergency Option Offer 5	580	504	Springbrook	52	85	New	Medium	59
ACT0273_VERIFIED_PROVIDER	ACT0273-01	Verified Local	Posted	5d	Verified Provider Offer 1	2692	2294	Calgary Region	74	46	Unknown	Low	67
ACT0273_VERIFIED_PROVIDER	ACT0273-02	North Star Supply	Watch	19d	Verified Provider Offer 2	6925	6402	Provincial	78	42	Unknown	Unknown	45
ACT0273_VERIFIED_PROVIDER	ACT0273-03	Prairie Value Co.	Available	17d	Verified Provider Offer 3	7331	6172	Calgary Region	61	70	Fair	Unknown	41
